population,drug,evolution_history,concentration,fitted,ci_lo,ci_hi
35_G5,amphotericin,35 evolved,5.910862102664412e-4,0.9221995690312663,0.8812479583414281,0.9532720141713323
35_G5,amphotericin,35 evolved,6.263660558534068e-4,0.922199569031224,0.8812479583414213,0.9532720141634008
35_G5,amphotericin,35 evolved,6.637516306606138e-4,0.9221995690311662,0.8812479583414121,0.9532720141532336
35_G5,amphotericin,35 evolved,7.033686182185666e-4,0.9221995690310874,0.8812479583413998,0.9532720141401982
35_G5,amphotericin,35 evolved,7.453502036632394e-4,0.9221995690309799,0.8812479583413833,0.9532720141234824
35_G5,amphotericin,35 evolved,7.898375214803794e-4,0.9221995690308332,0.8812479583413613,0.9532720141020421
35_G5,amphotericin,35 evolved,8.369801299740857e-4,0.922199569030633,0.8812479583413315,0.9532720140745373
35_G5,amphotericin,35 evolved,8.869365140547323e-4,0.92219956903036,0.8812479583412918,0.9532720140392454
35_G5,amphotericin,35 evolved,9.398746180365307e-4,0.9221995690299878,0.8812479583412383,0.9532720139939532
35_G5,amphotericin,35 evolved,9.95972410235896e-4,0.9221995690294797,0.8812479583411668,0.9532720139358161
35_G5,amphotericin,35 evolved,0.001055418481268684,0.9221995690287869,0.8812479583410704,0.9532720138611778
35_G5,amphotericin,35 evolved,0.0011184126780576838,0.9221995690278416,0.881247958340941,0.9532720137653372
35_G5,amphotericin,35 evolved,0.0011851667756817743,0.922199569026552,0.8812479583407673,0.9532720136422493
35_G5,amphotericin,35 evolved,0.0012559051893253736,0.9221995690247928,0.8812479583405332,0.9532720134841405
35_G5,amphotericin,35 evolved,0.0013308657287216398,0.9221995690223931,0.8812479583402183,0.9532720132810119
35_G5,amphotericin,35 evolved,0.0014103003976257227,0.9221995690191195,0.8812479583397939,0.9532720130199999
35_G5,amphotericin,35 evolved,0.001494476241005733,0.9221995690146536,0.881247958339222,0.9532720126845555
35_G5,amphotericin,35 evolved,0.0015836762427995552,0.9221995690085615,0.8812479583384507,0.9532720122533827
35_G5,amphotericin,35 evolved,0.0016782002772555936,0.9221995690002509,0.8812479583374099,0.9532720116990745
35_G5,amphotericin,35 evolved,0.001778366117055666,0.9221995689889141,0.8812479583360038,0.9532720109863542
35_G5,amphotericin,35 evolved,0.0018845105016092054,0.9221995689734487,0.8812479583341032,0.9532720100698103
35_G5,amphotericin,35 evolved,0.001996990269110157,0.9221995689523513,0.8812479583315319,0.9532720088909769
35_G5,amphotericin,35 evolved,0.0021161835561623456,0.9221995689235711,0.8812479583280507,0.9532720073745712
35_G5,amphotericin,35 evolved,0.00224249106900625,0.9221995688843103,0.8812479583233328,0.953272005423645
35_G5,amphotericin,35 evolved,0.0023763374306207895,0.922199568830752,0.8812479583169334,0.9532720029133351
35_G5,amphotericin,35 evolved,0.0025181726082288683,0.92219956875769,0.8812479583082452,0.9532719996828055
35_G5,amphotericin,35 evolved,0.002668473426005677,0.9221995686580219,0.8812479582964375,0.9532719955248616
35_G5,amphotericin,35 evolved,0.002827745168075188,0.9221995685220582,0.8812479582803739,0.9532719901725578
35_G5,amphotericin,35 evolved,0.002996523277183857,0.9221995683365818,0.8812479582584984,0.9532719832819276
35_G5,amphotericin,35 evolved,0.003175375154762157,0.9221995680835618,0.8812479582286749,0.9532719744097166
35_G5,amphotericin,35 evolved,0.0033649020684253907,0.9221995677384018,0.881247958187971,0.953271962984661
35_G5,amphotericin,35 evolved,0.0035657411733265106,0.922199567267548,0.8812479581323549,0.9532719482704467
35_G5,amphotericin,35 evolved,0.003778567654156336,0.9221995666252273,0.8812479580562745,0.9532719293179279
35_G5,amphotericin,35 evolved,0.004004096994992165,0.9221995657489978,0.8812479579520766,0.9532719049034915
35_G5,amphotericin,35 evolved,0.004243087384625645,0.9221995645536794,0.8812479578091983,0.9532718734495392
35_G5,amphotericin,35 evolved,0.0044963422654561705,0.9221995629230718,0.881247957613041,0.9532718329218985
35_G5,amphotericin,35 evolved,0.004764713034518666,0.9221995606986596,0.8812479573434036,0.9532717806974493
35_G5,amphotericin,35 evolved,0.0050491019057262105,0.922199557664202,0.8812479569722971,0.9532717133933154
35_G5,amphotericin,35 evolved,0.005350464942949797,0.9221995535247114,0.8812479564608934,0.9532716266464416
35_G5,amphotericin,35 evolved,0.005669815274131866,0.9221995478777775,0.8812479557552607,0.9532715148291278
35_G5,amphotericin,35 evolved,0.006008226497238934,0.9221995401744474,0.8812479547803955,0.9532713706818862
35_G5,amphotericin,35 evolved,0.006366836289503517,0.9221995296658604,0.8812479534318628,0.9532711848395649
35_G5,amphotericin,35 evolved,0.006746850232088843,0.92219951533045,0.8812479515640729,0.9532709452196714
35_G5,amphotericin,35 evolved,0.007149545863034419,0.9221994957746343,0.8812479489738244,0.9532706362327757
35_G5,amphotericin,35 evolved,0.007576276972107473,0.9221994690973432,0.8812479453771793,0.953270237763185
35_G5,amphotericin,35 evolved,0.008028478151998891,0.92219943270521,0.8812479403769373,0.9532697238529781
35_G5,amphotericin,35 evolved,0.00850766962116406,0.9221993830604642,0.8812479334168444,0.9532690610029828
35_G5,amphotericin,35 evolved,0.009015462334521877,0.9221993153370174,0.8812479237170671,0.9532682059790828
35_G5,amphotericin,35 evolved,0.009553563399193407,0.9221992229513087,0.8812479101831923,0.9532671029796985
35_G5,amphotericin,35 evolved,0.010123781813486814,0.9221990969223034,0.8812478912777794,0.9532656799782385
35_G5,amphotericin,35 evolved,0.010728034548421956,0.9221989249984305,0.8812478648389149,0.9532638440000224
35_G5,amphotericin,35 evolved,0.01136835299223973,0.92219869046659,0.8812478278237073,0.9532614750230264
35_G5,amphotericin,35 evolved,0.012046889779561407,0.9221983705274542,0.8812477759454076,0.9532584181012009
35_G5,amphotericin,35 evolved,0.012765926028156243,0.9221979340791318,0.88124770315969,0.9532544731920979
35_G5,amphotericin,35 evolved,0.013527879007646248,0.9221973386937606,0.8812476009369129,0.9532493820194134
35_G5,amphotericin,35 evolved,0.014335310265928826,0.9221965264931458,0.8812474572305538,0.9532428111059162
35_G5,amphotericin,35 evolved,0.015190934240636743,0.9221954185225708,0.8812472550141066,0.9532343298602733
35_G5,amphotericin,35 evolved,0.016097627384585787,0.9221939070759628,0.8812469702047505,0.9532233822760836
35_G5,amphotericin,35 evolved,0.017058437835888136,0.922191845226544,0.8812465687151964,0.9532092503817632
35_G5,amphotericin,35 evolved,0.018076595665240485,0.9221890325456301,0.8812460022655475,0.9531787124094814
35_G5,amphotericin,35 evolved,0.01915552373483666,0.9221851956220297,0.8812452024308209,0.9531252833110354
35_G5,amphotericin,35 evolved,0.020298849205410332,0.9221799614897164,0.8812440721770903,0.9530583297721448
35_G5,amphotericin,35 evolved,0.02151041573009235,0.9221728213832683,0.8812424738216681,0.9529744301375973
35_G5,amphotericin,35 evolved,0.022794296376076308,0.9221630813025957,0.8812402118998001,0.9528692983455739
35_G5,amphotericin,35 evolved,0.024154807317532726,0.9221497945904391,0.8812370087742311,0.9527375663501781
35_G5,amphotericin,35 evolved,0.025596522345804697,0.9221316699854523,0.8812324699021616,0.9525725122538788
35_G5,amphotericin,35 evolved,0.02712428824566598,0.9221069462443563,0.8812260343588865,0.9523657208814347
35_G5,amphotericin,35 evolved,0.028743241089333356,0.9220732212041725,0.8812169043409173,0.9521066604454846
35_G5,amphotericin,35 evolved,0.030458823503011226,0.9220272187775538,0.8812039446944693,0.9517821552515354
35_G5,amphotericin,35 evolved,0.032276802964014875,0.9219644714354437,0.8811855396974451,0.9516443916938315
35_G5,amphotericin,35 evolved,0.03420329118998456,0.9218788876919644,0.8811593888807169,0.9514251856247996
35_G5,amphotericin,35 evolved,0.036244764685373236,0.9217621632550462,0.8811222159219686,0.9510599777665814
35_G5,amphotericin,35 evolved,0.038408086514281195,0.9216029799176089,0.8810693536140836,0.9500435966247028
35_G5,amphotericin,35 evolved,0.040700529372834526,0.9213859167603241,0.8809941522393665,0.9497010029863953
35_G5,amphotericin,35 evolved,0.043129800038672055,0.921089972366888,0.8806742699942371,0.9492723365814449
35_G5,amphotericin,35 evolved,0.045704065279735896,0.9206865628226905,0.880154664474766,0.9486789663017259
35_G5,amphotericin,35 evolved,0.04843197930946575,0.9201368164914432,0.8794567082415439,0.947691609126792
35_G5,amphotericin,35 evolved,0.05132271288069697,0.9193879314589419,0.8785196285533149,0.94668433965664
35_G5,amphotericin,35 evolved,0.05438598411607054,0.9183682947987242,0.8774210198755955,0.9453170176767108
35_G5,amphotericin,35 evolved,0.05763209117860079,0.9169809871160528,0.8760113348742307,0.9437824450420922
35_G5,amphotericin,35 evolved,0.06107194689223418,0.9150952201948308,0.8742872579298261,0.9415786056683201
35_G5,amphotericin,35 evolved,0.06471711542878684,0.9125352015630399,0.8718803010538836,0.9399843351299615
35_G5,amphotericin,35 evolved,0.06857985118459518,0.9090659320563268,0.8688307453253568,0.9372645056180313
35_G5,amphotericin,35 evolved,0.07267313997757674,0.9043756056308008,0.8644523306888451,0.9348096177968874
35_G5,amphotericin,35 evolved,0.07701074270319798,0.8980547435474224,0.8552103096370244,0.9334174352183497
35_G5,amphotericin,35 evolved,0.08160724159611187,0.8895731983257663,0.843992557857035,0.9308788703487789
35_G5,amphotericin,35 evolved,0.08647808925298958,0.8782580531947052,0.8271276760727574,0.9286077420783249
35_G5,amphotericin,35 evolved,0.09163966058135131,0.8632786247139371,0.8051831365927165,0.9276784905411847
35_G5,amphotericin,35 evolved,0.09710930784903951,0.8436494982643342,0.7790745961782378,0.9273894968821267
35_G5,amphotericin,35 evolved,0.10290541901939976,0.8182683335917881,0.7449786899944597,0.9255872300878555
35_G5,amphotericin,35 evolved,0.10904747956828291,0.7860098962579817,0.7046349136836327,0.9177431541971566
35_G5,amphotericin,35 evolved,0.11555613799068568,0.7458962779321586,0.6611586588459246,0.8870184543002569
35_G5,amphotericin,35 evolved,0.12245327521724998,0.6973474386546027,0.610892554701094,0.7744940626926107
35_G5,amphotericin,35 evolved,0.12976207817398847,0.6404790218610161,0.4620193266987791,0.6993567673224254
35_G5,amphotericin,35 evolved,0.13750711773253016,0.5763607056217032,0.16032743007096054,0.646866954285761
35_G5,amphotericin,35 evolved,0.14571443131293935,0.5071070553160298,0.04034406287339925,0.5862511278153874
35_G5,amphotericin,35 evolved,0.15441161041680596,0.43569144459822123,0.008995492577383827,0.5206360097511522
35_G5,amphotericin,35 evolved,0.16362789338487574,0.365477962191412,0.0019115437994428413,0.4550483777175242
35_G5,amphotericin,35 evolved,0.17339426369105618,0.2996113209508907,3.878585442267952e-4,0.38800097847688486
35_G5,amphotericin,35 evolved,0.18374355410324256,0.24048748308401385,8.356140104396711e-5,0.3279807648600328
35_G5,amphotericin,35 evolved,0.19471055706113677,0.18948002803932154,1.749821668671923e-5,0.2743982247619138
35_G5,amphotericin,35 evolved,0.20633214164212793,0.1469590434659038,3.523325331398548e-6,0.22670974616738912
35_G5,amphotericin,35 evolved,0.2186473775084509,0.11251487948102716,7.328412497410698e-7,0.18559558287098524
35_G5,amphotericin,35 evolved,0.23169766625231428,0.08525590002801282,1.5974045498010093e-7,0.149856929578187
35_G5,amphotericin,35 evolved,0.24552688058055458,0.06407831137104343,3.482906099194557e-8,0.12066461205019595
35_G5,amphotericin,35 evolved,0.2601815118067284,0.04786041998734548,7.50641839563007e-9,0.09614820361321477
35_G5,amphotericin,35 evolved,0.27571082614648745,0.035577017477475985,1.583349573407812e-9,0.07694446416536042
35_G5,amphotericin,35 evolved,0.2921670303416728,0.02635114439462738,3.3398336024816933e-10,0.06142243411845771
35_G5,amphotericin,35 evolved,0.3096054471699222,0.019465210367106644,7.04493106466688e-11,0.048506918757516296
35_G5,amphotericin,35 evolved,0.32808470142982904,0.014349847213315418,1.486046784425544e-11,0.03853838149408121
35_G5,amphotericin,35 evolved,0.3476669170268946,0.010563046963677103,3.134670909779787e-12,0.030273552517780838
35_G5,amphotericin,35 evolved,0.36841792582284727,0.007767001038760674,6.612338586554205e-13,0.023943644696191414
35_G5,amphotericin,35 evolved,0.3904074889504345,0.005706437635825062,1.3950122743317337e-13,0.018719165074359813
35_G5,amphotericin,35 evolved,0.4137095313377158,0.004190031010395928,2.9440666937945745e-14,0.014765469831405632
35_G5,amphotericin,35 evolved,0.4384023902302813,0.003075236284707971,6.213230313658844e-15,0.01174548482577928
35_G5,amphotericin,35 evolved,0.4645690785468791,0.002256313537944148,1.3112558984814095e-15,0.00924887239075241
35_G5,amphotericin,35 evolved,0.4922975639538124,0.001655073852527645,2.759148234468555e-16,0.007218733875234654
35_G5,amphotericin,35 evolved,0.5216810645963005,0.0012138350624282832,5.651809694824527e-17,0.005723354734760967
35_G5,amphotericin,35 evolved,0.552818362480995,8.90115749472337e-4,1.1577367905234636e-17,0.004497267926097609
35_G5,amphotericin,35 evolved,0.5858141355631944,6.526683964125388e-4,2.37160462049227e-18,0.003572538523409753
35_G5,amphotericin,35 evolved,0.6207793096551678,4.7852961979175324e-4,4.858310216470562e-19,0.0027937631278172202
35_G5,amphotericin,35 evolved,0.6578314313386447,3.5083520779421117e-4,9.952657567767576e-20,0.0021851040622789275
35_G5,amphotericin,35 evolved,0.6970950631351275,2.572062162656588e-4,2.038938483640524e-20,0.001708768559074329
35_G5,amphotericin,35 evolved,0.7387022022625267,1.8855930960593606e-4,4.1771571460088034e-21,0.0013359891435306376
35_G5,amphotericin,35 evolved,0.7827927243859,1.382311329928755e-4,8.557945884886569e-22,0.001044443406171095
35_G5,amphotericin,35 evolved,0.8295148538540972,1.0133452325840174e-4,1.7533584216399407e-22,8.164647921343978e-4
35_G5,amphotericin,35 evolved,0.8790256620031736,7.428555133854497e-5,3.592400474316933e-23,6.446500495257674e-4
35_G5,amphotericin,35 evolved,0.9314915952017727,5.445626773019556e-5,7.60013267264927e-24,5.116640827916979e-4
35_G5,amphotericin,35 evolved,0.9870890344136626,3.991985008622563e-5,1.6106668917106875e-24,4.061016621751516e-4
35_G5,amphotericin,35 evolved,1.0460048881585888,2.9263623667893226e-5,3.41352256030069e-25,3.1991476025965116e-4
35_G5,amphotericin,35 evolved,1.108437220864865,2.145190993273674e-5,7.234556214918262e-26,2.5218003810285183e-4
35_G5,amphotericin,35 evolved,1.1745959187260961,1.5725441400679062e-5,1.5333195862970928e-26,1.996972069035574e-4
35_G5,amphotericin,35 evolved,1.244703395300549,1.1527602814978674e-5,3.249860735328677e-27,1.5813507662907472e-4
35_G5,amphotericin,35 evolved,1.3189953392252434,8.450348819966227e-6,6.8882312813074905e-28,1.2517152196168084e-4
35_G5,amphotericin,35 evolved,1.397721506558462,6.1945516961718664e-6,1.460028145125941e-28,9.836909305968234e-5
35_G5,amphotericin,35 evolved,1.4811465604143705,4.5409303778293964e-6,3.094745346832219e-29,7.679608067640028e-5
35_G5,amphotericin,35 evolved,1.5695509607124767,3.328737871176496e-6,6.559918609495376e-30,5.9954180659457076e-5
35_G5,amphotericin,35 evolved,1.6632319070330623,2.4401369333978893e-6,1.3905336211110491e-30,4.684169920167693e-5
35_G5,amphotericin,35 evolved,1.7625043377483545,1.7887460510823778e-6,2.9476351523315095e-31,3.7103247913064264e-5
35_G5,amphotericin,35 evolved,1.867701988788278,1.31124273730586e-6,6.248486568137804e-32,2.9389431352617334e-5
35_G5,amphotericin,35 evolved,1.9791785156001893,9.612081477090782e-7,1.3245993408705894e-32,2.3279336398738078e-5
35_G5,amphotericin,35 evolved,2.097308682074448,7.04614777508549e-7,2.8080350161106084e-33,1.8439549924628e-5
35_G5,amphotericin,35 evolved,2.2224896204327234,5.165186635069514e-7,5.952898993357215e-34,1.460597190314752e-5
35_G5,amphotericin,35 evolved,2.3551421663145753,3.7863457273497574e-7,1.2620084037351643e-34,1.1517042700181942e-5
35_G5,amphotericin,35 evolved,2.495712273550667,2.7755847770277645e-7,2.675490766103959e-35,9.04126169637896e-6
35_G5,amphotericin,35 evolved,2.6446725133787536,2.0346453239643484e-7,5.672204610784523e-36,7.097487684560116e-6
35_G5,amphotericin,35 evolved,2.8025236631425674,1.4914988509099724e-7,1.2025615058358779e-36,5.559833715492369e-6
35_G5,amphotericin,35 evolved,2.969796389814565,1.0933447520748646e-7,2.5495847173191717e-37,4.353310811879542e-6
35_G5,amphotericin,35 evolved,3.1470530340021514,8.014774750800937e-8,5.405527824324413e-38,3.4086114884101164e-6
35_G5,amphotericin,35 evolved,3.334889500434922,5.87523867851005e-8,1.1460750444536187e-38,2.668918509155372e-6
35_G5,amphotericin,35 evolved,3.53393726128846,4.306849585788696e-8,2.4299317699994345e-39,2.0897441921756406e-6
35_G5,amphotericin,35 evolved,3.7448654790793623,3.15714037937603e-8,5.1520606836270095e-40,1.6362548996022052e-6
35_G5,amphotericin,35 evolved,3.968383256268449,2.3143448925646033e-8,1.0923794641188056e-40,1.2811760923823636e-6
35_G5,amphotericin,35 evolved,4.205242019134772,1.6965328192759098e-8,2.316176003643435e-41,1.0114693429574443e-6
35_G5,amphotericin,35 evolved,4.456238043934634,1.2436450638709617e-8,4.911055868686915e-42,7.987969879119e-7
35_G5,amphotericin,35 evolved,4.722215133838162,9.116552449148065e-9,1.0413178113640686e-42,6.308418365247124e-7
35_G5,amphotericin,35 evolved,5.004067455642706,6.6828977891411814e-09,2.207987699084499e-43,4.955741699995345e-7
35_G5,amphotericin,35 evolved,5.302742545799609,4.89890483028149e-9,4.681820552688922e-44,3.891164249646635e-7
35_G5,amphotericin,35 evolved,5.619244495860179,3.5911470264826454e-9,9.92744469679341e-45,3.0552788273521825e-7
35_G5,amphotericin,35 evolved,5.9546373280495715,2.6324938752059802e-9,2.1050607303470726e-45,2.3989573608195294e-7
35_G5,amphotericin,35 evolved,6.31004857231675,1.9297522351407613e-9,4.463711023699303e-46,1.883625679325335e-7
35_G5,amphotericin,35 evolved,6.686673056885991,1.4146067815568417e-9,9.465240502082427e-47,1.4849712662924796e-7
35_G5,amphotericin,35 evolved,7.085776925052915,1.036978897957962e-9,2.0071102761646524e-47,1.1720375093629157e-7
35_G5,amphotericin,35 evolved,7.508701891728863,7.60158404944962e-10,4.256127962526031e-48,9.250495043573343e-8
35_G5,amphotericin,35 evolved,7.956869754043459,5.572348691955645e-10,9.025304171485786e-49,7.299735683264748e-8
35_G5,amphotericin,35 evolved,8.431787171168986,4.0848157095840877e-10,1.913870808056125e-49,5.759881641660713e-8
35_G5,amphotericin,35 evolved,8.935050729435563,2.994378188255596e-10,4.058512288430841e-50,4.5448652236503524e-8
35_G5,amphotericin,35 evolved,9.468352309765262,2.1950318867459482e-10,8.606458297601839e-51,3.578111406895799e-8
35_G5,amphotericin,35 evolved,10.033484775469272,1.6090702913270978e-10,1.8250943178778328e-51,2.7972601568279675e-8
35_G5,amphotericin,35 evolved,10.63234799952953,1.1795305653740805e-10,3.870341496703381e-52,2.1961527839285044e-8
35_G5,amphotericin,35 evolved,11.266955251627651,8.646560452538812e-11,8.207601854076616e-53,1.7364726370124638e-8
35_G5,amphotericin,35 evolved,11.939439966392868,6.338369674635376e-11,1.7405487529379792e-53,1.3730089720050377e-8
35_G5,amphotericin,35 evolved,12.652062915622741,4.646348146478659e-11,3.6911575252952e-54,1.0856225188384772e-8
35_G5,amphotericin,35 evolved,13.407219808588568,3.406010095083589e-11,7.81319598918536e-55,8.58389404617547e-9
35_G5,amphotericin,35 evolved,14.20744934597583,2.4967790621892504e-11,1.6456619191958075e-55,6.78718818059628e-9
35_G5,amphotericin,35 evolved,15.05544175453619,1.8302663560418002e-11,3.4661979273586945e-56,5.3665535805202524e-9
35_G5,amphotericin,35 evolved,15.954047831142466,1.3416785589009068e-11,7.300740596313783e-57,4.243274095402808e-9
35_G5,amphotericin,35 evolved,16.90628852665124,9.835187919341157e-12,1.5377342301508518e-57,3.355109813352742e-9
35_G5,amphotericin,35 evolved,17.91536510179258,7.209694212292935e-12,3.2388917619941304e-58,2.6528483816940645e-9
35_G5,amphotericin,35 evolved,18.984669889228677,5.2850734587908335e-12,6.822010148024179e-59,2.0952943588733743e-9
35_G5,amphotericin,35 evolved,20.117797697961656,3.874228315699493e-12,1.4369082730233796e-59,1.6537892062715168e-9
35_G5,amphotericin,35 evolved,21.318557898430477,2.8400068909535356e-12,3.026540378083794e-60,1.305314912045802e-9
35_G5,amphotericin,35 evolved,22.59098722892424,2.0818698546951307e-12,6.374771579239245e-61,1.0302686452332485e-9
35_G5,amphotericin,35 evolved,23.93936336636498,1.526116751932321e-12,1.3427139377292348e-61,8.13178155201211e-10
35_G5,amphotericin,35 evolved,25.36821930708283,1.1187213913855088e-12,2.828154077591868e-62,6.41831401762131e-10
35_G5,amphotericin,35 evolved,26.882358605928502,8.200798202095053e-13,5.956941307416053e-63,5.06589584362513e-10
35_G5,amphotericin,35 evolved,28.486871524954427,6.011603216792773e-13,1.2547125688675041e-63,3.998449255595229e-10
35_G5,amphotericin,35 evolved,30.18715214595399,4.4068116719319375e-13,2.6428093519460322e-64,3.1559270701232224e-10
35_G5,amphotericin,35 evolved,31.988916504387337,3.230417645932915e-13,5.566575033915033e-65,2.490934833768414e-10
35_G5,amphotericin,35 evolved,33.89822180565699,2.3680608439932644e-13,1.1724948214119323e-65,1.9660647235742416e-10
35_G5,amphotericin,35 evolved,35.92148678833555,1.7359093391264883e-13,2.4696443733785804e-66,1.551791231072928e-10
35_G5,amphotericin,35 evolved,38.06551330280197,1.2725100545073006e-13,5.2018582637057595e-67,1.2248102542059334e-10
35_G5,amphotericin,35 evolved,40.33750917783019,9.328147515105793e-14,1.0956786672374e-67,9.667281649906002e-11
35_G5,amphotericin,35 evolved,42.74511245200428,6.838007743464497e-14,2.3078548030061294e-68,7.630271082342955e-11
35_G5,amphotericin,35 evolved,45.2964170514204,5.012608325925414e-14,4.861097490223243e-69,6.022483256368002e-11
35_G5,amphotericin,35 evolved,48.00000000000001,3.6744974811049805e-14,1.0239075413358171e-69,4.7534756436409895e-11
35_G9,amphotericin,35 evolved,4.687500000000001e-4,0.92578500577203,0.8799336413625992,0.9604213288410761
35_G9,amphotericin,35 evolved,4.967280298231551e-4,0.9257850051918951,0.8799336413599208,0.9604213232872512
35_G9,amphotericin,35 evolved,5.26375969305585e-4,0.9257850044814827,0.8799336413565868,0.9604213166508353
35_G9,amphotericin,35 evolved,5.577934894494223e-4,0.9257850036115378,0.8799336413524372,0.960421308720789
35_G9,amphotericin,35 evolved,5.910862102664412e-4,0.9257850025462352,0.8799336413472719,0.9604212992449291
35_G9,amphotericin,35 evolved,6.263660558534068e-4,0.9257850012417044,0.8799336413408426,0.9604212879219073
35_G9,amphotericin,35 evolved,6.637516306606138e-4,0.9257849996442238,0.8799336413328396,0.9604212743916253
35_G9,amphotericin,35 evolved,7.033686182185666e-4,0.9257849976880073,0.8799336413228777,0.9604212582237797
35_G9,amphotericin,35 evolved,7.453502036632394e-4,0.925784995292496,0.8799336413104777,0.9604212389041721
35_G9,amphotericin,35 evolved,7.898375214803794e-4,0.9257849923590405,0.8799336412950421,0.9604212158183529
35_G9,amphotericin,35 evolved,8.369801299740857e-4,0.9257849887668383,0.8799336412758282,0.960421188232074
35_G9,amphotericin,35 evolved,8.869365140547323e-4,0.9257849843679584,0.8799336412519103,0.9604211552679279
35_G9,amphotericin,35 evolved,9.398746180365307e-4,0.925784978981251,0.8799336412221364,0.9604211158774346
35_G9,amphotericin,35 evolved,9.95972410235896e-4,0.9257849723848862,0.8799336411850721,0.9604210688076831
35_G9,amphotericin,35 evolved,0.001055418481268684,0.9257849643072188,0.8799336411389315,0.9604210125614678
35_G9,amphotericin,35 evolved,0.0011184126780576838,0.9257849544156026,0.8799336410814904,0.9604209453496523
35_G9,amphotericin,35 evolved,0.0011851667756817743,0.9257849423026911,0.8799336410099797,0.9604208650342406
35_G9,amphotericin,35 evolved,0.0012559051893253736,0.9257849274696628,0.8799336409209502,0.9604207690603492
35_G9,amphotericin,35 evolved,0.0013308657287216398,0.9257849093056788,0.8799336408101064,0.9604206543749082
35_G9,amphotericin,35 evolved,0.0014103003976257227,0.9257848870627287,0.8799336406720979,0.9604205173295115
35_G9,amphotericin,35 evolved,0.001494476241005733,0.9257848598248262,0.8799336405002605,0.9604203535643149
35_G9,amphotericin,35 evolved,0.0015836762427995552,0.9257848264702879,0.8799336402862907,0.9604201578692928
35_G9,amphotericin,35 evolved,0.0016782002772555936,0.9257847856255426,0.8799336400198438,0.9604199240184359
35_G9,amphotericin,35 evolved,0.001778366117055666,0.9257847356085642,0.8799336396880282,0.9604196445716079
35_G9,amphotericin,35 evolved,0.0018845105016092054,0.9257846743596077,0.879933639274777,0.9604193106377568
35_G9,amphotericin,35 evolved,0.001996990269110157,0.9257845993563842,0.8799336387600623,0.9604189115919421
35_G9,amphotericin,35 evolved,0.0021161835561623456,0.9257845075101936,0.8799336381189126,0.9604184347371683
35_G9,amphotericin,35 evolved,0.00224249106900625,0.9257843950387292,0.8799336373201861,0.9604178649002579
35_G9,amphotericin,35 evolved,0.0023763374306207895,0.9257842573103204,0.8799336363250371,0.9604171839489007
35_G9,amphotericin,35 evolved,0.0025181726082288683,0.9257840886531989,0.8799336350849937,0.9604163702144997
35_G9,amphotericin,35 evolved,0.002668473426005677,0.9257838821219339,0.8799336335395544,0.9604153978024432
35_G9,amphotericin,35 evolved,0.002827745168075188,0.9257836292114178,0.879933631613174,0.9604142357678433
35_G9,amphotericin,35 evolved,0.002996523277183857,0.9257833195066287,0.8799336292114809,0.960412847130499
35_G9,amphotericin,35 evolved,0.003175375154762157,0.9257829402537415,0.8799336262165341,0.9604111876977297
35_G9,amphotericin,35 evolved,0.0033649020684253907,0.9257824758349356,0.8799336224808535,0.9604092046576055
35_G9,amphotericin,35 evolved,0.0035657411733265106,0.9257819071252686,0.8799336178199125,0.9604068348978024
35_G9,amphotericin,35 evolved,0.003778567654156336,0.9257812107051407,0.8799336120026758,0.9604040029965746
35_G9,amphotericin,35 evolved,0.004004096994992165,0.9257803578959238,0.879933604739657,0.9604006188219165
35_G9,amphotericin,35 evolved,0.004243087384625645,0.9257793135790553,0.8799335956678227,0.9603965746625334
35_G9,amphotericin,35 evolved,0.0044963422654561705,0.9257780347499828,0.879933584331473,0.9603917417993545
35_G9,amphotericin,35 evolved,0.004764713034518666,0.9257764687474365,0.8799335701579806,0.9603859664085697
35_G9,amphotericin,35 evolved,0.0050491019057262105,0.92577455108515,0.8799335524269355,0.9603790646659405
35_G9,amphotericin,35 evolved,0.005350464942949797,0.9257722027967994,0.8799335302308139,0.9603708168968228
35_G9,amphotericin,35 evolved,0.005669815274131866,0.9257693271849092,0.8799335024247095,0.9603609605860942
35_G9,amphotericin,35 evolved,0.006008226497238934,0.925765805839985,0.8799334675619113,0.9603491820261031
35_G9,amphotericin,35 evolved,0.006366836289503517,0.9257614937661345,0.8799334238110981,0.9603351063377246
35_G9,amphotericin,35 evolved,0.006746850232088843,0.925756213412758,0.8799333688495662,0.9603182855482678
35_G9,amphotericin,35 evolved,0.007149545863034419,0.9257497473669822,0.8799332997250969,0.9602981843488095
35_G9,amphotericin,35 evolved,0.007576276972107473,0.9257418294065981,0.8799332126766213,0.9602741630806344
35_G9,amphotericin,35 evolved,0.008028478151998891,0.9257321335460871,0.8799331029005468,0.9602454574136856
35_G9,amphotericin,35 evolved,0.00850766962116406,0.9257202606261884,0.8799329642451237,0.9602111540766854
35_G9,amphotericin,35 evolved,0.009015462334521877,0.925705721897083,0.8799327888091266,0.9601701618758879
35_G9,amphotericin,35 evolved,0.009553563399193407,0.9256879189226119,0.8799325664128135,0.9601211770937417
35_G9,amphotericin,35 evolved,0.010123781813486814,0.9256661189831997,0.8799322838976898,0.9600626421860364
35_G9,amphotericin,35 evolved,0.010728034548421956,0.9256394249723746,0.8799319241959483,0.9599926964916797
35_G9,amphotericin,35 evolved,0.01136835299223973,0.9256067385589489,0.8799314650888435,0.9599084180824048
