rep.id,r,r_se,converged,n_points
e3_1_42_35_F4_35 evolved,2.039705954689703,0.14992947591317157,TRUE,12
e3_2_25_35_C7_35 evolved,6.91483713567626,0.18563878863691013,TRUE,49
e3_2_35_35_C7_35 evolved,10.470519416441457,0.455781527018797,TRUE,30
e3_2_38_35_C7_35 evolved,11.418910550123691,0.4386336254780888,TRUE,28
e3_2_41_35_C7_35 evolved,3.577102960398681,0.09565196759984004,TRUE,51
e3_2_42_35_C7_35 evolved,1.4765674017949395,0.09727300003770589,TRUE,11
e4_3_25_35_C5_35 evolved,6.97779597894612,0.1807771019212392,TRUE,49
e4_3_35_35_C5_35 evolved,10.921102817666496,0.4051207988324128,TRUE,29
e4_3_38_35_C5_35 evolved,11.073784800197005,0.45780083209285594,TRUE,29
e4_3_41_35_C5_35 evolved,3.9976994169181217,0.08554757621725954,TRUE,36
e4_3_42_35_C5_35 evolved,1.2154511255762122,0.28790079295327614,TRUE,8
e5_1_25_40_D4_40 evolved,6.816927105186185,0.19080592760639714,TRUE,49
e5_1_35_40_D4_40 evolved,10.109089051487487,0.3881285345610545,TRUE,30
e5_1_38_40_D4_40 evolved,11.17481020347261,0.543519818333042,TRUE,29
e5_1_41_40_D4_40 evolved,5.551565502387934,0.11285278558242313,TRUE,45
e5_1_42_40_D4_40 evolved,2.159803983170226,0.08127855276808955,TRUE,24
e5_3_25_40_G5_40 evolved,6.659229292073709,0.17617240314625593,TRUE,52
e5_3_35_40_G5_40 evolved,9.976179848396404,0.3833900933148617,TRUE,31
e5_3_38_40_G5_40 evolved,10.340836269864607,0.3906720047106332,TRUE,30
e5_3_41_40_G5_40 evolved,4.746820257716183,0.07224120363111801,TRUE,48
e5_3_42_40_G5_40 evolved,4.036376929002217e-5,0.3578361435755526,TRUE,4
e7_1_25_35_F4_35 evolved,7.013114458448349,0.17179993742226443,TRUE,48
e7_1_35_35_F4_35 evolved,10.588174563460758,0.447152515952988,TRUE,28
e7_1_38_35_F4_35 evolved,11.54545193306001,0.4290550165692311,TRUE,28
e7_1_41_35_F4_35 evolved,2.2814758801315405,0.03291518015367869,TRUE,97
e7_1_42_35_F4_35 evolved,2.4373843768563863,0.11463163227046946,TRUE,13
e8_1_25_35_B8_35 evolved,7.030775866475096,0.17926234160855176,TRUE,47
e8_1_35_35_B8_35 evolved,10.568394343198623,0.44756550709906684,TRUE,28
e8_1_38_35_B8_35 evolved,11.241088329447187,0.4183301779361906,TRUE,28
e8_1_41_35_B8_35 evolved,2.726258656382349,0.057572622758539055,TRUE,76
e8_1_42_35_B8_35 evolved,1.5183438039790425,0.11265100687807919,TRUE,11
e8_2_25_35_C7_35 evolved,6.9882071914155555,0.18390245644475545,TRUE,49
e8_2_35_35_C7_35 evolved,10.4119638366448,0.44510391050590203,TRUE,30
e8_2_38_35_C7_35 evolved,11.102494401802383,0.4875895886921419,TRUE,28
e8_2_41_35_C7_35 evolved,3.7262244438288423,0.08228979751853192,TRUE,57
e8_2_42_35_C7_35 evolved,1.6197102169756685,0.15603586579620143,TRUE,10
e9_1_25_40_D2_40 evolved,6.551506280765995,0.2042938461319878,TRUE,51
e9_1_35_40_D2_40 evolved,9.417866793533209,0.36266199195217147,TRUE,31
e9_1_38_40_D2_40 evolved,10.338067993987453,0.3936025847718645,TRUE,30
e9_1_41_40_D2_40 evolved,5.251594942748644,0.08747528855073658,TRUE,47
e9_1_42_40_D2_40 evolved,3.840407400704531,0.06128334542823586,TRUE,53
e9_2_25_35_B2_35 evolved,6.789092462667689,0.19186356143664818,TRUE,49
e9_2_35_35_B2_35 evolved,10.655936933656921,0.435141781978653,TRUE,30
e9_2_38_35_B2_35 evolved,10.909876781451473,0.4841565635343116,TRUE,29
e9_2_41_35_B2_35 evolved,3.634236495910467,0.07654572627789938,TRUE,58
e9_2_42_35_B2_35 evolved,0,NA,TRUE,2
f10_1_25_40_F2_40 evolved,6.737693164727543,0.19029173799546417,TRUE,49
f10_1_35_40_F2_40 evolved,9.309572763101256,0.42335274434185266,TRUE,29
f10_1_38_40_F2_40 evolved,10.692353380306717,0.4131200098349054,TRUE,29
f10_1_41_40_F2_40 evolved,7.055173371170375,0.1770402519205859,TRUE,43
f10_1_42_40_F2_40 evolved,3.37694077490838,0.07692314736540161,TRUE,37
f11_1_25_fRS585_fRS585,7.084599234797386,0.20059476965154188,TRUE,47
f11_1_35_fRS585_fRS585,10.5214932035473,0.4440304551117427,TRUE,27
f11_1_38_fRS585_fRS585,11.207158510111148,0.5073112351329484,TRUE,28
f11_1_41_fRS585_fRS585,5.010436872980523,0.06892038772416667,TRUE,47
f11_1_42_fRS585_fRS585,1.147279397537974,0.09475391931583022,TRUE,8
f11_2_25_35_B2_35 evolved,6.744495536423595,0.20223826568696568,TRUE,49
f11_2_35_35_B2_35 evolved,10.806094058549965,0.4897280388805814,TRUE,30
f11_2_38_35_B2_35 evolved,11.268533201434497,0.46034812360462035,TRUE,29
f11_2_41_35_B2_35 evolved,5.059279554148563,0.06765240868216763,TRUE,46
f11_2_42_35_B2_35 evolved,1.1778934179961078,0.0045710038002516,TRUE,4
f11_3_25_35_F2_35 evolved,7.061986150326504,0.18356338429402344,TRUE,49
f11_3_35_35_F2_35 evolved,10.621627129074536,0.5023863574882951,TRUE,29
f11_3_38_35_F2_35 evolved,11.596010226411423,0.43978736854725886,TRUE,29
f11_3_41_35_F2_35 evolved,4.907211367952531,0.06253378524113866,TRUE,45
f11_3_42_35_F2_35 evolved,1.1636164116985932,0.004460848624925251,TRUE,4
f2_1_25_35_G5_35 evolved,6.976637023247447,0.1847392629953538,TRUE,47
f2_1_35_35_G5_35 evolved,10.563524997453987,0.40737918430059117,TRUE,28
f2_1_38_35_G5_35 evolved,11.348835552114661,0.43084921933690223,TRUE,27
f2_1_41_35_G5_35 evolved,3.534390693533777,0.07189278129428592,TRUE,44
f2_1_42_35_G5_35 evolved,0.9365551174849125,0.13226025075234593,TRUE,5
f2_2_25_35_F6_35 evolved,6.921819651522522,0.17038351053685324,TRUE,48
f2_2_35_35_F6_35 evolved,10.487175322133975,0.5148887952756062,TRUE,30
f2_2_38_35_F6_35 evolved,11.008365220316932,0.472438442127908,TRUE,29
f2_2_41_35_F6_35 evolved,4.19604008842222,0.10053732182309016,TRUE,35
f2_2_42_35_F6_35 evolved,0.7515843692511269,0.052894789900784535,TRUE,68
f2_3_25_40_F6_40 evolved,7.025148899528594,0.1912229342876302,TRUE,47
f2_3_35_40_F6_40 evolved,10.809550144061818,0.4253553418350158,TRUE,29
f2_3_38_40_F6_40 evolved,11.277377996309761,0.44150075490940344,TRUE,28
f2_3_41_40_F6_40 evolved,7.956633511780049,0.2738109113036611,TRUE,33
f2_3_42_40_F6_40 evolved,1.4030417610409658,0.1393492919101949,TRUE,7
f3_1_25_40_D4_40 evolved,6.7789166264204,0.19381749458230105,TRUE,49
f3_1_35_40_D4_40 evolved,10.048113444955694,0.42093008554378514,TRUE,29
f3_1_38_40_D4_40 evolved,10.934030874399285,0.4247984025123811,TRUE,29
f3_1_41_40_D4_40 evolved,6.232529051512167,0.19312323918390195,TRUE,42
f3_1_42_40_D4_40 evolved,5.463701777617416,0.09360825335646873,TRUE,47
f3_2_25_40_F4_40 evolved,6.548917790529741,0.17820028648936567,TRUE,49
f3_2_35_40_F4_40 evolved,9.7017493175334,0.31961729839184344,TRUE,32
f3_2_38_40_F4_40 evolved,10.408305094346137,0.32934544326264564,TRUE,30
f3_2_41_40_F4_40 evolved,6.912713109241101,0.16659040441115108,TRUE,39
f3_2_42_40_F4_40 evolved,4.930995268608193,0.11495932875981996,TRUE,51
f3_3_25_35_E7_35 evolved,6.76329553912615,0.188657469418186,TRUE,49
f3_3_35_35_E7_35 evolved,11.030345691559765,0.4246020734819535,TRUE,28
f3_3_38_35_E7_35 evolved,11.120309916977435,0.5314608659101262,TRUE,28
f3_3_41_35_E7_35 evolved,4.7094107318129605,0.0702070787931267,TRUE,46
f3_3_42_35_E7_35 evolved,1.2963736193603839,0.032589388801903,TRUE,20
f4_1_25_35_D4_35 evolved,6.919782367436215,0.17942805645955098,TRUE,47
f4_1_35_35_D4_35 evolved,10.610149075291181,0.40149541707983827,TRUE,28
f4_1_38_35_D4_35 evolved,11.285673161474351,0.4490387069045681,TRUE,29
f4_1_41_35_D4_35 evolved,3.2335388098897635,0.08193840380408807,TRUE,49
f4_1_42_35_D4_35 evolved,0.7043405350282377,0.07080674198322305,TRUE,7
f4_2_25_40_G11_40 evolved,6.644918432313831,0.17453288876625797,TRUE,48
f4_2_35_40_G11_40 evolved,11.250105210853825,0.46171791394037326,TRUE,28
f4_2_38_40_G11_40 evolved,11.397655281861852,0.4029558072520804,TRUE,28
f4_2_41_40_G11_40 evolved,6.708236130972443,0.13620367492405636,TRUE,38
f4_2_42_40_G11_40 evolved,2.3665091350035112,0.08389526798047024,TRUE,74
f4_3_25_40_C5_40 evolved,6.630917814329418,0.17005607108142107,TRUE,51
f4_3_35_40_C5_40 evolved,9.556191960117639,0.34682303835082845,TRUE,32
f4_3_38_40_C5_40 evolved,10.248390687748717,0.32275202834377453,TRUE,30
f4_3_41_40_C5_40 evolved,6.29860879903699,0.1462706505352546,TRUE,39
f4_3_42_40_C5_40 evolved,0.9806411106995427,0.07302306541853608,TRUE,10
f5_1_25_35_B6_35 evolved,6.9129454149320955,0.18759306820618118,TRUE,48
f5_1_35_35_B6_35 evolved,10.446362719557701,0.4581846758372241,TRUE,27
f5_1_38_35_B6_35 evolved,11.25378910088994,0.4352955697569969,TRUE,29
f5_1_41_35_B6_35 evolved,3.217456106127878,0.132808742776134,TRUE,28
f5_1_42_35_B6_35 evolved,0.23414667701832034,0.13469198151076558,TRUE,5
f5_2_25_40_B2_40 evolved,6.258569181562994,0.14977302946860768,TRUE,50
f5_2_35_40_B2_40 evolved,10.319937972349608,0.38545898818859176,TRUE,30
f5_2_38_40_B2_40 evolved,10.230165731682149,0.324265641068796,TRUE,30
f5_2_41_40_B2_40 evolved,6.113144946789212,0.13832761966135654,TRUE,42
f5_2_42_40_B2_40 evolved,2.5521539394459234,0.03122743737412501,TRUE,68
f5_3_25_40_D8_40 evolved,6.858333546111905,0.18128004693044772,TRUE,51
f5_3_35_40_D8_40 evolved,10.061378679967904,0.3606735505498005,TRUE,31
f5_3_38_40_D8_40 evolved,10.545431033120204,0.42408152042159614,TRUE,30
f5_3_41_40_D8_40 evolved,6.1281254642120935,0.15581304468732937,TRUE,39
f5_3_42_40_D8_40 evolved,0.9014075808370162,0.21125794625239128,TRUE,8
f6_1_25_40_B8_40 evolved,6.648422346790286,0.19319054738554742,TRUE,50
f6_1_35_40_B8_40 evolved,9.632647089764504,0.3314390883384394,TRUE,29
f6_1_38_40_B8_40 evolved,10.244276460100984,0.4006379597434935,TRUE,31
f6_1_41_40_B8_40 evolved,5.952281566812363,0.12837911895616433,TRUE,44
f6_1_42_40_B8_40 evolved,2.944587259291372,0.2698517047613718,TRUE,35
f7_1_25_40_C7_40 evolved,6.742480917983942,0.1768819914485629,TRUE,50
f7_1_35_40_C7_40 evolved,9.843921758201105,0.39581960558385526,TRUE,30
f7_1_38_40_C7_40 evolved,10.42427399508991,0.5585354278657266,TRUE,30
f7_1_41_40_C7_40 evolved,5.150622371511368,0.0820952048032882,TRUE,46
f7_1_42_40_C7_40 evolved,2.0355496451843327,0.08926239869351753,TRUE,19
f7_2_25_40_F4_40 evolved,6.673529680176231,0.1796382366735116,TRUE,49
f7_2_35_40_F4_40 evolved,9.690046130057745,0.3495023249981549,TRUE,31
f7_2_38_40_F4_40 evolved,10.293611539185395,0.35755124097281626,TRUE,29
f7_2_41_40_F4_40 evolved,7.248875393846802,0.1807478131124181,TRUE,38
f7_2_42_40_F4_40 evolved,2.28230612931553,0.09489978434039568,TRUE,28
f7_3_25_35_D2_35 evolved,7.176925547922256,0.17076469679637526,TRUE,48
f7_3_35_35_D2_35 evolved,10.908480642964376,0.42876880892049696,TRUE,29
f7_3_38_35_D2_35 evolved,11.339020132910786,0.4206599360364102,TRUE,29
f7_3_41_35_D2_35 evolved,3.668563236819406,0.08441800661483695,TRUE,55
f7_3_42_35_D2_35 evolved,1.510184452959649,0.02830433414324507,TRUE,29
f8_2_25_35_G9_35 evolved,7.126070052804861,0.18057229152483115,TRUE,47
f8_2_35_35_G9_35 evolved,10.144196453351018,0.49385845906524156,TRUE,29
f8_2_38_35_G9_35 evolved,11.349020131073775,0.4270368239776925,TRUE,29
f8_2_41_35_G9_35 evolved,2.9886836690971132,0.08069969495695282,TRUE,66
f8_2_42_35_G9_35 evolved,1.3762618416554389,0.0434284519719214,TRUE,23
f8_3_25_40_G5_40 evolved,6.7059050668925915,0.18781924072464337,TRUE,51
f8_3_35_40_G5_40 evolved,10.008730725361216,0.3827794161636939,TRUE,31
f8_3_38_40_G5_40 evolved,10.452304315505431,0.37626533917598576,TRUE,30
f8_3_41_40_G5_40 evolved,5.553140470459783,0.13245926197014052,TRUE,43
f8_3_42_40_G5_40 evolved,0.8181993625077928,0.07486088258025268,TRUE,8
f9_2_25_35_F6_35 evolved,6.9633927852431565,0.1832078138904096,TRUE,48
f9_2_35_35_F6_35 evolved,10.540815389409433,0.45445097142750673,TRUE,30
f9_2_38_35_F6_35 evolved,13.008464289124053,0.8432791877943877,TRUE,28
f9_2_41_35_F6_35 evolved,3.948736584795559,0.07979361335747635,TRUE,55
f9_2_42_35_F6_35 evolved,1.4865793441221207,0.03726547891622798,TRUE,30
g10_1_25_40_G9_40 evolved,6.873487912617747,0.16112682862476616,TRUE,46
g10_1_35_40_G9_40 evolved,11.476104290868413,0.4005448745334561,TRUE,25
g10_1_38_40_G9_40 evolved,12.224851971512933,0.40847838554327864,TRUE,26
g10_1_41_40_G9_40 evolved,7.531429474564592,0.18646151857453067,TRUE,35
g10_1_42_40_G9_40 evolved,4.026416769881164,0.04797031373879274,TRUE,49
g10_3_25_35_F2_35 evolved,7.171849294866825,0.17735168197651194,TRUE,48
g10_3_35_35_F2_35 evolved,10.825300735383268,0.4534875867513836,TRUE,29
g10_3_38_35_F2_35 evolved,11.175717534317293,0.5083138016610256,TRUE,28
g10_3_41_35_F2_35 evolved,6.484550778464371,0.198057480601877,TRUE,37
g10_3_42_35_F2_35 evolved,1.1428571436437303,0.003927875788807274,TRUE,3
g2_1_25_35_G11_35 evolved,6.963522305448114,0.2032704508134075,TRUE,49
g2_1_35_35_G11_35 evolved,10.672157187188226,0.409903019630361,TRUE,28
g2_1_38_35_G11_35 evolved,11.38244615562252,0.41143174556058676,TRUE,29
g2_1_41_35_G11_35 evolved,3.6294567142567975,0.07088368514921961,TRUE,40
g2_1_42_35_G11_35 evolved,1.1510348424919619,0.19132758063966412,TRUE,5
g2_3_25_40_E7_40 evolved,6.996975395938181,0.19242806589006994,TRUE,48
g2_3_35_40_E7_40 evolved,10.715219874164308,0.39114684385819715,TRUE,30
g2_3_38_40_E7_40 evolved,10.770822714628144,0.4507830197108342,TRUE,29
g2_3_41_40_E7_40 evolved,7.936947347764107,0.3517154606203565,TRUE,32
g2_3_42_40_E7_40 evolved,0.4528306556369929,0.5285042951804009,TRUE,5
g3_2_25_35_G9_35 evolved,7.084057561547659,0.18430864107915995,TRUE,47
g3_2_35_35_G9_35 evolved,10.5156818233366,0.449172370329979,TRUE,30
g3_2_38_35_G9_35 evolved,11.144230211968049,0.4541055563027386,TRUE,28
g3_2_41_35_G9_35 evolved,3.7162786164325228,0.08299168936403385,TRUE,45
g3_2_42_35_G9_35 evolved,1.4816223498353431,0.04525563239193337,TRUE,30
g3_3_25_35_E7_35 evolved,7.011822315858751,0.180968186746362,TRUE,49
g3_3_35_35_E7_35 evolved,11.024554846280017,0.4429836256793197,TRUE,28
g3_3_38_35_E7_35 evolved,11.316802408818711,0.4574656148922563,TRUE,29
g3_3_41_35_E7_35 evolved,7.091558242207771,0.22607475452065734,TRUE,35
g3_3_42_35_E7_35 evolved,1.2172977628958737,0.0446306873986567,TRUE,22
g4_1_25_35_B6_35 evolved,7.020714483751494,0.18830970454999127,TRUE,48
g4_1_35_35_B6_35 evolved,10.567983607302669,0.4323265054081185,TRUE,28
g4_1_38_35_B6_35 evolved,11.06536054470915,0.47195913371129095,TRUE,28
g4_1_41_35_B6_35 evolved,2.5943180123685714,0.12894480695645028,TRUE,25
g4_1_42_35_B6_35 evolved,1.4387014041221833,0.13603545784848758,TRUE,7
g4_3_25_40_C5_40 evolved,6.708046267416901,0.17071140522928838,TRUE,51
g4_3_35_40_C5_40 evolved,9.876111153822539,0.3411765228745587,TRUE,32
g4_3_38_40_C5_40 evolved,10.300300131997382,0.3057217809966211,TRUE,30
g4_3_41_40_C5_40 evolved,7.430860061446022,0.24599765766074447,TRUE,35
g4_3_42_40_C5_40 evolved,0.8520034678177537,0.11997761190863321,TRUE,10
g5_2_25_40_F4_40 evolved,6.664923673041674,0.16554523606265362,TRUE,49
g5_2_35_40_F4_40 evolved,9.782950666363067,0.3766528903826378,TRUE,31
g5_2_38_40_F4_40 evolved,10.336399184376605,0.3131585369890501,TRUE,30
g5_2_41_40_F4_40 evolved,6.774107706782662,0.1792653007728859,TRUE,39
g5_2_42_40_F4_40 evolved,2.29101778319096,0.09553677925179875,TRUE,29
g5_3_25_40_F6_40 evolved,7.098744567852007,0.1885755652936875,TRUE,47
g5_3_35_40_F6_40 evolved,10.94751018870709,0.4515414313222911,TRUE,29
g5_3_38_40_F6_40 evolved,11.104416645313192,0.4703452586569065,TRUE,28
g5_3_41_40_F6_40 evolved,7.729221278960444,0.3205990924633995,TRUE,32
g5_3_42_40_F6_40 evolved,6.466585487747457e-5,0.36993688082405757,TRUE,5
g6_1_25_40_D2_40 evolved,6.679894541895372,0.18822556474329386,TRUE,51
g6_1_35_40_D2_40 evolved,9.27532965038327,0.36262739403155725,TRUE,31
g6_1_38_40_D2_40 evolved,10.357315568595862,0.40957201068256494,TRUE,30
g6_1_41_40_D2_40 evolved,4.489359684882075,0.047086303681175584,TRUE,53
g6_1_42_40_D2_40 evolved,1.544219865826281,0.08096477889660335,TRUE,14
g6_2_25_35_F6_35 evolved,6.953927901293362,0.1857700235598711,TRUE,47
g6_2_35_35_F6_35 evolved,10.68069864772515,0.4476637807147446,TRUE,30
g6_2_38_35_F6_35 evolved,11.284806561023748,0.43639592868529326,TRUE,29
g6_2_41_35_F6_35 evolved,2.6609634615306925,0.0949128852261991,TRUE,63
g6_2_42_35_F6_35 evolved,1.273179130193,0.039743334239209095,TRUE,22
g7_1_25_40_G9_40 evolved,6.91348096357544,0.15499648248081435,TRUE,46
g7_1_35_40_G9_40 evolved,11.42069509417439,0.4363873196908678,TRUE,25
g7_1_38_40_G9_40 evolved,12.158959791439818,0.390537352204783,TRUE,26
g7_1_41_40_G9_40 evolved,7.049649521024687,0.1613352153983297,TRUE,37
g7_1_42_40_G9_40 evolved,3.798820915906373,0.05482911152124666,TRUE,39
g7_3_25_35_C5_35 evolved,7.036046193953351,0.1889154573178007,TRUE,48
g7_3_35_35_C5_35 evolved,10.956522150486515,0.4152382583593061,TRUE,29
g7_3_38_35_C5_35 evolved,11.074298158236804,0.4790427200960129,TRUE,29
g7_3_41_35_C5_35 evolved,6.697691405214384,0.18283014349050603,TRUE,37
g7_3_42_35_C5_35 evolved,1.6983910043322477,0.07665437064132061,TRUE,10
g8_1_25_35_G11_35 evolved,7.138488348282305,0.18257582332283467,TRUE,47
g8_1_35_35_G11_35 evolved,10.5642304588827,0.4303338480568098,TRUE,28
g8_1_38_35_G11_35 evolved,11.22787915213786,0.436083734214195,TRUE,29
g8_1_41_35_G11_35 evolved,2.2008232764869122,0.03203795307569551,TRUE,97
g8_1_42_35_G11_35 evolved,1.4345841634457166,0.06327449706179669,TRUE,10
g8_2_25_35_E9_35 evolved,6.995365200565011,0.18967516785305538,TRUE,49
g8_2_35_35_E9_35 evolved,10.585510312376995,0.45305418269158154,TRUE,30
g8_2_38_35_E9_35 evolved,11.181413802982174,0.4867746257074528,TRUE,28
g8_2_41_35_E9_35 evolved,2.2050826350759896,0.05145979463951261,TRUE,86
g8_2_42_35_E9_35 evolved,1.3387431065986437,0.04791539691175229,TRUE,22
g8_3_25_40_B6_40 evolved,6.805267953278098,0.1943287151812049,TRUE,50
g8_3_35_40_B6_40 evolved,9.736428055577148,0.3596539039659417,TRUE,32
g8_3_38_40_B6_40 evolved,10.19559981214667,0.36944341995584884,TRUE,31
g8_3_41_40_B6_40 evolved,6.765899235350099,0.25989166679549147,TRUE,38
g8_3_42_40_B6_40 evolved,0.9561581287097094,0.15452968760092267,TRUE,7
g9_1_25_35_D4_35 evolved,7.049286428379674,0.19262757339088868,TRUE,46
g9_1_35_35_D4_35 evolved,10.626165630614967,0.42396071519610706,TRUE,28
g9_1_38_35_D4_35 evolved,11.324605723317951,0.44905668729089093,TRUE,29
g9_1_41_35_D4_35 evolved,3.1886601651595,0.13274446393233458,TRUE,65
g9_1_42_35_D4_35 evolved,0.7354451889301777,0.0760454333526691,TRUE,7
