trait,comparison,mean_x,ref,diff,ci_lo,ci_hi,p_welch,p_wilcox,p_welch_holm,p_wilcox_holm
Fluconazole IC50,40 evolved vs 35 evolved,3.370808161289629,2.7674694122644645,0.6033387490251645,0.2925869138645123,0.9140905841858167,4.434717982207915e-4,6.52874215207306e-6,8.86943596441583e-4,1.958622645621918e-5
Fluconazole IC50,35 evolved vs ancestor,2.7674694122644645,2.9348573875314883,-0.16738797526702376,2.4946591518145085,3.0402796727144206,0.21279492862249583,0.10710059224817214,0.21279492862249583,0.10710059224817214
Fluconazole IC50,40 evolved vs ancestor,3.370808161289629,2.9348573875314883,0.43595077375814073,3.203194486741316,3.538421835837942,4.004548515561084e-5,2.1409202584601812e-4,1.2013645546683253e-4,4.2818405169203625e-4
