curve_id,IC50,b,d,converged,b_hit_upper,extrapolated,pseudo_r2,error_message,population,drug,month,evolution_history
40_F6_caspofungin_January,0.025365494220839307,8.391533142535888,0.8852736602478061,TRUE,FALSE,FALSE,0.9367636116744447,NA,40_F6,caspofungin,January,40 evolved
40_G5_caspofungin_January,0.020485401014188234,7.976478655265829,0.9194802733252,TRUE,FALSE,FALSE,0.9637886803789282,NA,40_G5,caspofungin,January,40 evolved
40_G9_caspofungin_January,0.02984661104831819,25.32210599973725,1.0546222414509832,TRUE,FALSE,FALSE,0.963745910248611,NA,40_G9,caspofungin,January,40 evolved
40_G11_caspofungin_January,0.026093339682047873,7.035513445008324,0.9845553872265111,TRUE,FALSE,FALSE,0.958677459851677,NA,40_G11,caspofungin,January,40 evolved
40_F2_amphotericin_January,1.1529603714828527,4.451199420906817,0.8859340360797859,TRUE,FALSE,FALSE,0.982226404934662,NA,40_F2,amphotericin,January,40 evolved
40_F4_amphotericin_January,2.012874318465988,6.35069028676148,1.094020785958444,TRUE,FALSE,FALSE,0.9743776261791535,NA,40_F4,amphotericin,January,40 evolved
40_F6_amphotericin_January,1.2754526262237327,4.054247308045079,0.9926159696884057,TRUE,FALSE,FALSE,0.9550212860828112,NA,40_F6,amphotericin,January,40 evolved
40_G5_amphotericin_January,1.3240402938133828,6.3463236723417085,0.9870849173460445,TRUE,FALSE,FALSE,0.9701541926701034,NA,40_G5,amphotericin,January,40 evolved
40_G9_amphotericin_January,1.9859945594136534,28.751871604252663,1.1137374945568221,TRUE,FALSE,FALSE,0.9780207261825821,NA,40_G9,amphotericin,January,40 evolved
40_G11_amphotericin_January,1.8983936471749792,26.884626869393543,1.044891667241868,TRUE,FALSE,FALSE,0.967015278561164,NA,40_G11,amphotericin,January,40 evolved
fRS585_amphotericin_January,1.456844038464995,5.295555013770573,0.9426301701847676,TRUE,FALSE,FALSE,0.9423429899664946,NA,fRS585,amphotericin,January,fRS585
40_D2_amphotericin_January,0.9191437406131681,2.6257787014407947,0.7987788569824733,TRUE,FALSE,FALSE,0.9234380522952067,NA,40_D2,amphotericin,January,40 evolved
40_D4_amphotericin_January,1.2044318698157046,6.169073463825543,0.8851404947724589,TRUE,FALSE,FALSE,0.9324102036270382,NA,40_D4,amphotericin,January,40 evolved
40_D8_amphotericin_January,0.9748457334217046,4.564736630103101,0.9167553667518352,TRUE,FALSE,FALSE,0.9760270382402148,NA,40_D8,amphotericin,January,40 evolved
40_E7_amphotericin_January,1.7065834468825127,4.6760951735439535,1.0042864105652456,TRUE,FALSE,FALSE,0.961105113710999,NA,40_E7,amphotericin,January,40 evolved
40_E9_amphotericin_January,1.436407371509076,3.2642846755729473,1.0159869483784607,TRUE,FALSE,FALSE,0.9690270929767882,NA,40_E9,amphotericin,January,40 evolved
40_E11_amphotericin_January,1.7454520470803603,11.222290908168741,0.9682871464681481,TRUE,FALSE,FALSE,0.9531097142357747,NA,40_E11,amphotericin,January,40 evolved
40_B2_amphotericin_January,1.9243856567878694,27.3004273938548,1.1137083318678704,TRUE,FALSE,FALSE,0.9882658588290103,NA,40_B2,amphotericin,January,40 evolved
40_B6_amphotericin_January,0.7578455485648389,2.5022819680761508,0.8542454035258887,TRUE,FALSE,FALSE,0.9658937390217952,NA,40_B6,amphotericin,January,40 evolved
40_B8_amphotericin_January,1.4459877550793356,3.8198679800150317,1.0955316447491754,TRUE,FALSE,FALSE,0.9830531447414796,NA,40_B8,amphotericin,January,40 evolved
40_C5_amphotericin_January,1.7530251131586676,3.8034704615300576,1.1200358706795097,TRUE,FALSE,FALSE,0.9768650032234747,NA,40_C5,amphotericin,January,40 evolved
40_C7_amphotericin_January,0.8095302481928189,2.9508198848143827,0.8962593998552815,TRUE,FALSE,FALSE,0.9238461611811192,NA,40_C7,amphotericin,January,40 evolved
40_C9_amphotericin_January,1.7275906267101706,7.0049646043194,0.9683053065681473,TRUE,FALSE,FALSE,0.9235680835609511,NA,40_C9,amphotericin,January,40 evolved
