"Temperature_C","35_B2","35_B6","35_B8","35_C5","35_C7","35_C9","35_D2","35_D4","35_D8","35_E11","35_E7","35_E9","35_F2","35_F4","35_F6","35_G11","35_G5","35_G9","40_B2","40_B6","40_B8","40_C5","40_C7","40_C9","40_D2","40_D4","40_D8","40_E11","40_E7","40_E9","40_F2","40_F4","40_F6","40_G11","40_G5","40_G9","fRS585 (YL07)"
25,3.51277860403379,3.51844228312539,3.57683424015853,3.57327495787341,3.60676730293097,3.36982316567603,3.61266022904077,3.61209940167428,3.56290766671805,3.58043492353472,3.49561124706665,3.57600288872893,3.54760904170768,3.59810556126909,3.56523635244159,3.49279797649182,3.63066246475212,3.59167846778341,3.47932831309125,3.53094525250633,3.40755133812136,3.60149859809508,3.70841959215397,3.56025465394524,3.55945128735857,3.64233277927888,3.62825513903346,3.59603243852116,3.59272789856498,3.34619057612029,3.6402064899876,3.65901568273342,3.60730476693871,3.64633898906178,3.61723925576417,3.74833987118486,3.5553432139735
35,5.77017293651298,6.58959134734026,5.69192249656968,5.75110438892958,5.71378603974298,5.41478098855802,5.68341623306138,5.74719446084686,5.49056243559197,5.70503346477263,5.8759090490696,5.78109909161407,5.51061550850195,5.70767288152294,5.68661971011714,5.61957580257284,5.93703638523188,6.50168238171134,6.20592999847997,5.25993661272264,5.66173834480043,5.32667178889026,5.9821000788311,6.02964629634516,5.36624418177701,5.78327549910409,5.90539865943604,6.35757325234378,5.98307225515771,5.33115090229709,7.90796563930799,5.65259113865675,7.70530827510031,7.62133869676916,6.25590961663682,6.67562853974646,5.72244884007418
38,7.38708512696332,6.62437215930637,6.67473132118023,6.71278915998051,7.14997162167722,6.62728260380972,6.69383482445606,6.77801572511881,6.6587649011904,6.59586375731405,6.97035544804562,6.96152278062835,7.49877502916998,8.72011640784698,7.45708109317,6.55397951646429,7.07599648870843,6.65749362091609,6.44815170123717,6.03401866973132,6.07832171362161,6.09532262915039,6.21080607749631,8.50494785024131,6.27962547257007,6.5342925974915,6.45828570111687,6.60615808908196,6.87581671259929,6.17603345705252,6.89695125617241,6.22606653577486,7.18090019319951,7.1164144782946,6.33585383113339,7.24348940225223,6.64193718338852
41,2.59573570855877,0.841805617293498,1.9244881573945,2.10307585284111,2.18382174775487,2.45516584309483,1.88250234521134,1.37880422824365,2.34258497913117,2.60769017148557,2.13193256735497,1.89217397105418,3.02372904890207,1.42277299477814,1.1374152410012,2.1112849961208,1.29971071160381,1.16828140128227,4.3916532173171,5.93300352638548,5.21348088042124,4.33291380919039,4.03168231173206,4.37756198467195,3.21625930197963,4.53917150396573,3.94681192453139,4.72481374175459,4.75480363360898,4.03384305458531,5.98380586553201,4.45463782980765,6.1167751490926,4.79605422778239,3.97330095770052,6.00914213487642,2.64827838674397
42,0.300589343795105,0.39388769795693,0.471101032407898,0.512863936803532,0.563150478070931,0.281219506393869,0.275396576929867,0.383215762626793,0.367991974990857,0.314625166276744,0.258381038791567,0.295919265670626,0.318780430880489,0.638675096899663,0.252797865167993,0.497077382341526,0.349110064049368,0.261807855277922,1.77359946773328,0.255414216378564,0.833985965261395,0.610838636534056,0.481613079958942,0.421657834247377,0.685300687545468,1.73821929437869,0.294162138908726,0.44711137346656,0.277512874410799,0.346385628034576,0.665831185929473,1.12636774318366,0.371330927499718,1.91674983375027,0.48847466905213,1.71239481679435,0.367531281360928
