temp,35_B2,35_B6,35_B8,35_C5,35_C7,35_C9,35_D2,35_D4,35_D8,35_E11,35_E7,35_E9,35_F2,35_F4,35_F6,35_G11,35_G5,35_G9,40_B2,40_B6,40_B8,40_C5,40_C7,40_C9,40_D2,40_D4,40_D8,40_E11,40_E7,40_E9,40_F2,40_F4,40_F6,40_G11,40_G5,40_G9,fRS585 (YL07)
15.0,1.8148107893498906,1.7844200437144748,2.0867156215396254,2.0785191837504633,1.9600786259676852,1.878137199618917,2.137601190507145,2.0860413882732707,2.073830916911224,2.1469272165122995,1.9520409794975906,2.0168697978388455,1.769134947076411,1.4442194393576189,1.8241399277309651,2.037445496168307,2.03185216464558,1.9086778261984154,2.1376699118460407,2.2517814367548086,2.1473109522335916,2.3157653558846323,2.465478516354568,1.550583304467964,2.1967125617314798,2.2380364202300562,2.2758751743080303,2.248144340856391,2.1003302587101276,2.0038482268330577,2.4081055802871787,2.36523003612503,2.2637873880999693,2.23639410173334,2.3516177928841535,2.227612888755179,2.1053208285949108
15.117056856187292,1.8285880275562978,1.7991248533054183,2.1001005086383797,2.091984378620888,1.9738580797202518,1.8910085753336208,2.1509587826686727,2.099610530746275,2.086957541340251,2.160174312209038,1.965685025335126,2.0305207978000146,1.782770563925647,1.4580465389195594,1.8379587813527722,2.05059033689971,2.0458240380368107,1.9233805972067208,2.1512080326116267,2.263923526380644,2.1598859501409295,2.328025337314159,2.4784442495377412,1.564752324304572,2.2093010913001727,2.2513223053022484,2.289141690314923,2.2619613978402446,2.1140830496051186,2.016235367293528,2.4235581922049287,2.3779573939433685,2.2792744322349034,2.2519270150917357,2.3650334610788275,2.242394216703444,2.1186203135378223
15.234113712374581,1.842458544371294,1.8139387549891757,2.11356028016786,2.1055257670164615,1.9877230993030615,1.9039576053342455,2.1643888990775206,2.1132568136694045,2.1001564950676475,2.1734922921137403,1.9794132453364446,2.0442529986170586,1.796500079642382,1.4719946339896446,1.8518709743491208,2.0638092087259245,2.05988052825227,1.938184551398072,2.164820796991111,2.2761211518678848,2.1725242909544322,2.340340192867708,2.4914675595192546,1.5790391582002061,2.2219514535199902,2.264676178951756,2.3024746752219585,2.275852053847176,2.1279146181814124,2.0286889316650294,2.4390972967368043,2.3907428222732015,2.2948547247378706,2.267555071218618,2.3785146795926044,2.257261506930944,2.1319929133180695
15.351170568561873,1.8564228902558195,1.8288624636499544,2.127095289333676,2.119143713227277,2.001674141357514,1.9169846902252687,2.1778918697063276,2.1269806079178992,2.1134281130718637,2.1868814731152932,1.9932260852926977,2.05806681225366,1.8103240592856171,1.4860646792188184,1.8658770560379332,2.0771024636108195,2.0740220737871065,1.9530902972207032,2.178508550942417,2.2883745178054293,2.185226237759217,2.3527101192411157,2.504548650625787,1.5934446842027985,2.2346638973567305,2.278098329070663,2.3158744032860916,2.289816636099777,2.1418253466138264,2.0412092176618737,2.45472330206577,2.403586534382267,2.3105287455286376,2.283278769772071,2.3920617106530218,2.272215184052033,2.1454389656255177
15.468227424749164,1.8704816184024438,1.8438966981937763,2.1407058906650653,2.132838582932825,2.015711664527507,1.9300902322948104,2.1914680257073593,2.1407822857917194,2.126772731557115,2.200342173209397,2.007123992931368,2.071962652368725,1.8242430707855346,1.500257635921417,1.8799775784540738,2.0904704548508986,2.0882491149898494,1.9680984462117657,2.19227164169066,2.3006838293285075,2.197992054472519,2.365135313634786,2.5176877277004164,1.60796978610091,2.247438672530647,2.291589044485963,2.3293411496239322,2.303855472955234,2.155815618562455,2.0537965240417737,2.4704366179055426,2.4164887441052527,2.3262969765379746,2.2990986125577355,2.405674817275111,2.2872556743698764,2.158958809381296
15.585284280936454,1.8846352847460315,1.8590421815669762,2.154392440018332,2.1466107432057084,2.0298361294660276,1.9432746355198434,2.205117699415351,2.1546622210193958,2.140190687956446,2.2138747115011297,2.021107417922553,2.0859409343214677,1.8382576849550665,1.5145744721151297,1.8941730963599113,2.103913537078822,2.102562094068192,1.983209613009762,2.206110417731325,2.3130492921194126,2.210822005845308,2.377615973754303,2.530884996103233,1.6226153534555485,2.260276029517793,2.305148614961463,2.3428751902133826,2.3179688939079237,2.169885819176755,2.0664511506082683,2.4862376555045698,2.4294496658445524,2.3421599017138517,2.3150151035356767,2.4193542632627785,2.3023834058812653,2.172552784740852
15.702341137123746,1.898884447974489,1.8742996407748196,2.1681552945803375,2.160460562515405,2.044047998841809,1.956538305571461,2.218841224350396,2.1686207887619333,2.1536823209348475,2.227479408207557,2.0351768118853197,2.100002075176554,1.8523684755015517,1.5290161625612093,1.9084641672559606,2.1174320662669754,2.1169614550948403,1.9984244153670678,2.220025228833488,2.325471112408288,2.2237163574639447,2.3901522978110954,2.544140661711986,1.6373822816321897,2.273176219551413,2.3187773311997346,2.356476801895327,2.3321572295920556,2.184036335099688,2.0791733982132,2.502126827650078,2.4424695145710698,2.3581180070277017,2.33102874882732,2.4331003132102316,2.317598808281489,2.186221233097067
15.819397993311037,1.913229669539459,1.8896698069001001,2.181994812871917,2.1743884107319587,2.0583477373459145,1.9698816498200755,2.2326389352207574,2.182658365616638,2.1672479703922964,2.241156584660268,2.0493326283939775,2.1141464937091756,1.8665760190383398,1.5435836888047971,1.9228513513914713,2.1310263997309704,2.1314476440132832,2.0137434741624065,2.234016426042967,2.337949496973831,2.2366753757517657,2.402744484523019,2.55745493092266,1.6522714718328497,2.2861394946232605,2.3324754848439904,2.3701462623752354,2.346420811784239,2.1982675544717845,2.0919635687591187,2.5181045486720213,2.4555485058249458,2.3741717804806064,2.347140056722311,2.446913232503329,2.3329023129691304,2.199964497083294
15.936454849498327,1.927671513667129,1.9051534151218863,2.195911354751382,2.188394659129757,2.072735811698424,1.9833050773407095,2.246511167925768,2.1967753296210333,2.180887977466881,2.254906563307994,2.0635753229844624,2.1283746104102113,1.8808808950965177,1.558278039215532,1.9373352117751308,2.144696896133224,2.146021108643665,2.029167413413446,2.248084361685559,2.3504846531440866,2.249699327970747,2.415392733115022,2.570828010650131,1.6672838311283913,2.2991661074849934,2.3462433684800375,2.383883850224858,2.3607599734061355,2.2125798669353007,2.104821965201764,2.534171234447141,2.468686855716366,2.390321712109583,2.3633495376854823,2.460793287321011,2.348294353050957,2.2137829205764747
16.05351170568562,1.942210547369029,1.9207512047342985,2.2099052814179925,2.2024796803912783,2.087212690655094,1.9968089989182576,2.260458259558694,2.2109720602567466,2.194602684537894,2.2687296677191924,2.0779053531606846,2.142686847491364,1.8952836861366258,1.5731002090283217,1.9519163141857552,2.158443915486514,2.160682298688626,2.04469686028939,2.2622293893702388,2.3630767887971875,2.2627884822231352,2.4280972433197716,2.584260108328784,1.682420272490931,2.3122563116495343,2.3600812756382044,2.3976898448838804,2.375175048527076,2.226973663638343,2.117748891552517,2.5503273024029824,2.4818847809263316,2.406568293993848,2.37965770436379,2.4747407446366987,2.3637753633467824,2.2276768487002303
16.17056856187291,1.9568473404528581,1.9364639191653426,2.223976955415426,2.216643848610839,2.10177884501403,2.0103938270527566,2.2744805484096,2.2252489384533964,2.2083924352289293,2.2826262225846343,2.0923231784008913,2.1570836288903035,1.9097849775604097,1.5880512003843101,1.9665952271830103,2.172267819157531,2.175431665739154,2.0603324451236067,2.276451863992367,2.375726112362111,2.2759431074530743,2.440858215378281,2.597751431913128,1.6976817148263925,2.3254103613924295,2.373989500795258,2.4115645266615746,2.3896663723666793,2.2414493372389956,2.130744652880851,2.5665731715219167,2.495142498707424,2.4229120202610805,2.396065071593265,2.488755872219682,2.37934578039433,2.2416466278279517
16.287625418060202,1.9715824655333092,1.9522923059957786,2.2381267406352277,2.2308875392983176,2.116434747622338,2.0240599759646387,2.28857837396819,2.2396063465924563,2.222257574410944,2.296596553719961,2.1068292601640137,2.1715653802757853,1.9243853577225742,1.6031320223720147,1.981372522118127,2.1861689698704097,2.190269663280416,2.076074801426256,2.2907521417368653,2.3884328328193964,2.289163473448205,2.453675850040508,2.6113021898783852,1.713069083007167,2.3386285117531824,2.387968339376297,2.425508176738425,2.4042342812974393,2.256007281909421,2.143809555316758,2.582909262345128,2.508460226884552,2.4393533870936692,2.412572156405939,2.502838938636489,2.395006042454071,2.2556926055858635
