trait,comparison,mean_x,ref,diff,ci_lo,ci_hi,p_welch,p_wilcox,p_welch_holm,p_wilcox_holm
topt,35 evolved vs 40 evolved,38.55605632883583,39.55036465646041,-0.9943083276245801,-1.5049012652395048,-0.4837153900096554,3.669136582334347e-4,4.181799675502403e-5,0.001100740974700304,1.2545399026507207e-4
topt,35 evolved vs ancestor,38.55605632883583,39.09966424573929,-0.5436079169034613,-0.9062277711748337,-0.180988062632089,0.005683908505086057,0.004643564739361532,0.011367817010172114,0.009287129478723065
topt,40 evolved vs ancestor,39.55036465646041,39.09966424573929,0.45070041072111877,0.06416460627755072,0.8372362151646868,0.024898734850774557,0.0053161921162474795,0.024898734850774557,0.009287129478723065
tmax,35 evolved vs 40 evolved,41.94762467210693,42.50036449500125,-0.552739822894317,-1.00709317953229,-0.09838646625634388,0.019648281830262918,9.455919019482461e-4,0.05894484549078875,0.0028367757058447383
tmax,35 evolved vs ancestor,41.94762467210693,42.059383310604844,-0.11175863849791057,-0.23253474252521045,0.009017465529389312,0.06757324114470972,0.10710059224817214,0.10154263122323026,0.10710059224817214
tmax,40 evolved vs ancestor,42.50036449500125,42.059383310604844,0.44098118439640643,-0.0016576300171635694,0.8836199988099764,0.05077131561161513,0.020989747072527532,0.10154263122323026,0.041979494145055064
