"temp","35_B2","35_B6","35_B8","35_C5","35_C7","35_C9","35_D2","35_D4","35_D8","35_E11","35_E7","35_E9","35_F2","35_F4","35_F6","35_G11","35_G5","35_G9","40_B2","40_B6","40_B8","40_C5","40_C7","40_C9","40_D2","40_D4","40_D8","40_E11","40_E7","40_E9","40_F2","40_F4","40_F6","40_G11","40_G5","40_G9","fRS585"
15,1.81481645654324,1.78444468127043,2.08671648078153,2.07852166090741,1.96009578178382,1.87814137954101,2.1376008457872,2.08605260243142,2.07383217576172,2.14692843475023,1.95205118614549,2.01687692923374,1.76918978084024,1.44421274333599,1.8241080885528,2.0374472618114,2.03186251651792,1.90869679129083,2.13766647642273,2.25178173688435,2.14731239738156,2.31576279254463,2.46546668423541,1.55069477027414,2.19670900420387,2.23803184880271,2.27588657342332,2.24814368223901,2.10033291141452,2.00384885647819,2.40813262164845,2.36523208978267,2.26376817569828,2.2364070627051,2.35161216667935,2.22760919520223,2.10532246238754
15.1170568561873,1.82859368935161,1.79914940138986,2.10010136180359,2.09198685450574,1.97387520946039,1.89101274465917,2.1509584436355,2.09962172408926,2.08695880471886,2.16017552633797,1.96569521592738,2.03052791724873,1.78282535447319,1.45803983423762,1.83792697540149,2.05059209115181,2.04583437622757,1.92339949037747,2.15120459634698,2.26392382370389,2.15988737037562,2.32802278899556,2.47843239860007,1.56486389588606,2.20929751556543,2.25131772370786,2.28915307387984,2.26196070370709,2.11408569522151,2.0162359946127,2.42358536188929,2.37795944967496,2.27925500016588,2.25194002136643,2.36502781472831,2.24239051507116,2.11862194256692
15.2341137123746,1.84246420036489,1.81396321053093,2.11356112714814,2.10552824150996,1.98774020177536,1.9039617637307,2.16438856581094,2.11326798546976,2.10015776297757,2.17349350204004,1.97942341916388,2.04426010564149,1.79655482309002,1.47198792110182,1.85183920392559,2.06381095137607,2.05989085209574,1.9382033704749,2.16481736001278,2.27612144634818,2.17252568595514,2.34033765978894,2.49145568990749,1.57915082810634,2.22194785950116,2.26467158723892,2.30248604268119,2.27585132381589,2.12791725650926,2.02868955660738,2.43912459517283,2.39074488003996,2.29483507107601,2.26756812276354,2.37850901306604,2.25725779728123,2.13199453746229
15.3511705685619,1.85642854003912,1.82888682353977,2.12709613001987,2.11914618620895,2.00169121535734,1.91698883735674,2.17789154228679,2.12699175744116,2.1134293855162,2.18688267874453,1.99323624163859,2.05807390637082,1.81037875170153,1.48605795858779,1.86584532347065,2.07710419444622,2.07403238261057,1.95310904000668,2.17850511337939,2.28837480940586,2.1852276072029,2.35270760162207,2.50453676248589,1.59355644485789,2.23466028497662,2.2780937272887,2.31588575407963,2.28981586978528,2.14182797745068,2.0412098401761,2.45475072968242,2.40358859414504,2.31050886833487,2.28329186655241,2.39205602392028,2.27221146644772,2.1454405847624
15.4682274247492,1.87048726156196,1.84392095928399,2.14070672494706,2.13284105428098,2.01572870883732,1.93009436782204,2.19146770421593,2.14079341229639,2.12677400853885,2.20034337444631,2.00713413107141,2.07196973309073,1.8242977081893,1.50025090801819,1.87994588609943,2.09047217365691,2.08825940811352,1.96811711048509,2.19226820367326,2.30068411801191,2.1979933980338,2.36513281169683,2.5176758211799,1.6080816298029,2.24743504171179,2.29158443268492,2.32935248318701,2.30385466996968,2.15581824170396,2.05379714407613,2.47046417513215,2.41649080582453,2.3262768738596,2.29911175453659,2.40566911030629,2.28725194887476,2.1589604233873
15.5852842809365,1.88464092086332,1.85906634067118,2.15439326778509,2.14661321279743,2.02985314285531,1.94327875910017,2.20511738393376,2.1546733237569,2.14019196947847,2.21387590824966,2.02111753712476,2.0859480011555,1.83831226331725,1.51456773741915,1.89414144660238,2.10391524363894,2.1025723708052,1.98322819652359,2.20610697939123,2.31304957784839,2.21082332319646,2.37761348772028,2.53087307135116,1.62272727237465,2.2602723801825,2.30514399319213,2.34288650597649,2.31796805386071,2.16988843441663,2.06645176811058,2.48626534277086,2.42945172948045,2.34213957158443,2.31502829067401,2.4193485360282,2.3023796725601,2.17255439349133
15.7023411371237,1.89889007662608,1.87432369466755,2.16815611571986,2.16046303022654,2.04406498006696,1.95654241685881,2.218840914961,2.16863186697656,2.15368360699993,2.22748060037082,2.03518691141002,2.10000912762484,1.85242299074333,1.52900942156044,1.90843256250834,2.11743376036283,2.11697171475115,1.99844291584926,2.22002179030371,2.32547139514518,2.22371764827488,2.39014982790535,2.54412871887898,1.63749426780952,2.27317255162173,2.31877269951364,2.35648809928415,2.3321563520898,2.18403894222971,2.07917401313084,2.50215464538614,2.44247158008333,2.35809744746701,2.33104198108395,2.43309456568042,2.31759506719999,2.18622283646626
15.819397993311,1.91323529029687,1.88969375231645,2.18199562727127,2.17439087643711,2.05836468515017,1.96988574846494,2.23263863200656,2.18266941854552,2.1672492610031,2.24115777214055,2.04934270749372,2.11415353126894,1.86663046703108,1.54357694199582,1.92281979409511,2.13102808114231,2.13145788588766,2.01376188931539,2.2340129874579,2.33794977668073,2.23667663969002,2.40274203097138,2.55744297016093,1.65238351717906,2.286135808021,2.33247084329341,2.37015754081067,2.34641989643074,2.19827015328181,2.09196418103902,2.51813249730828,2.45555057317293,2.37415098949454,2.3471533340539,2.44690746464905,2.33289856419399,2.19996609494434
15.9364548494983,1.92767712609677,1.90517724875721,2.19591216229667,2.18839712270229,2.07275272481174,1.98330916299011,2.24651087097042,2.19678635649409,2.18088927262595,2.25490774600676,2.06358538090398,2.12838163257364,1.88093527166135,1.55827128710366,1.93730370440013,2.1446985646379,2.14603133202761,2.02918574091395,2.24808092318096,2.35048492978284,2.24970056470147,2.41539029614482,2.57081603211346,1.66739592742228,2.2991624021317,2.346238717118,2.38389510912293,2.3607590198024,2.2125824572132,2.10482257479041,2.5341993144144,2.46868892485908,2.39030068769008,2.36336286004651,2.46078749911326,2.34829059664984,2.21378451280138
16.0535117056856,1.94221615103221,1.92077492324382,2.20990608199435,2.2024821417033,2.08722956779409,1.99681307121573,2.26045796894651,2.21098306029662,2.19460398424767,2.26873084553706,2.07791538913685,2.14269385374558,1.89533798704408,1.57309345212768,1.95188485923122,2.15844557086047,2.16069250286636,2.04471509778831,2.26222595108324,2.3630770623294,2.26278969140908,2.42809482315986,2.58424811217254,1.68253241137806,2.3122525874665,2.36007661451848,2.39770108365578,2.37517405627128,2.22697624517004,2.11774949839594,2.55035551413238,2.48188685182239,2.40654703411882,2.37967107170653,2.47473493604668,2.36377159938834,2.22767843515987
