"Temperature_C","35_B2","35_B6","35_B8","35_C5","35_C7","35_C9","35_D2","35_D4","35_D8","35_E11","35_E7","35_E9","35_F2","35_F4","35_F6","35_G11","35_G5","35_G9","40_B2","40_B6","40_B8","40_C5","40_C7","40_C9","40_D2","40_D4","40_D8","40_E11","40_E7","40_E9","40_F2","40_F4","40_F6","40_G11","40_G5","40_G9","fRS585"
25,3.51277860262033,3.51844228401389,3.57683397066245,3.57327496011928,3.60676730147148,3.3698231660813,3.61266022684247,3.6120990513183,3.56290766516915,3.58043492355927,3.49561124783019,3.57600288959821,3.54760903997372,3.59810556128676,3.56523677215469,3.49279797651163,3.63066235883168,3.59167847242809,3.47932831358723,3.53094525078476,3.4075513362528,3.60149859806438,3.7084195932413,3.56025465451699,3.55944881198371,3.64233232211385,3.62825513994998,3.59603243678326,3.59272789733732,3.34619057758627,3.64020648975767,3.6590156830858,3.60730476569111,3.64633751155982,3.61723925642106,3.74833995558335,3.55534323676545
35,5.77016743693798,6.58959137067412,5.69192249540474,5.75110940662119,5.71378603953193,5.41478098888962,5.68341631207731,5.74719445891836,5.49056054022722,5.7050334670159,5.87590905074549,5.78109909443755,5.51061550703937,5.70767288312245,5.686614012343,5.61957580251687,5.93703638168247,6.50168237375562,6.20593000116622,5.25993661157578,5.6617383601206,5.32667178856695,5.98210007969929,6.02964629381147,5.36624413516201,5.7832754991748,5.90539867503487,6.3575732641465,5.98306500747442,5.33114986152449,7.90796568839741,5.65259113730519,7.70530818568568,7.62133872050324,6.25590962550387,6.67562854522593,5.72244883942036
38,7.38708513511954,6.62437215488085,6.67473131960969,6.71278916017429,7.14997278229426,6.62728259620934,6.69383482520383,6.77801573118029,6.65876490074961,6.59586375845867,6.97035545439014,6.96152277033723,7.49877502240909,8.72011628576482,7.45708206386966,6.55397951678991,7.07599650152573,6.65749361653575,6.44815170639883,6.03401866672081,6.07832170427156,6.09532262268795,6.21080607896534,8.50495119443228,6.2796254767253,6.53429259657468,6.45828570276702,6.60615809226749,6.87581671341307,6.17603461196097,6.89695121089951,6.22606653452198,7.18090020440562,7.1164144739984,6.33585353730463,7.24348940220595,6.64193718431959
41,2.59573570634521,0.841805618102922,1.92448816148708,2.10307585128772,2.18382175186213,2.45516584622668,1.88250230352249,1.37880422846749,2.34258497792661,2.60769017335433,2.13193256593326,1.89217397390827,3.0237290467094,1.42277299784022,1.13741524063409,2.11128499008171,1.2997107039594,1.1682812410652,4.3916532138533,5.93300351153215,5.21348091605833,4.33291380874205,4.03168228986372,4.37756198500211,3.21625930331659,4.53917149701532,3.94681192378604,4.72481378955785,4.75480363393495,4.0338435300186,5.98380586956841,4.45463654939418,6.1167751420108,4.79605422428465,3.97329887374907,6.0091420836732,2.64827794957542
42,0.300589068255582,0.393885756779765,0.471101031954995,0.512863303631317,0.563150475960999,0.281225493000215,0.27539695213375,0.383224581573228,0.367991971958965,0.314624855665325,0.258381107859923,0.295913212238796,0.318787808736731,0.638675095803072,0.252793251160055,0.49707801366148,0.349106729292614,0.261800592691672,1.77359946637383,0.255411125581712,0.833985965245431,0.610836846756035,0.481613079188029,0.421657834614899,0.685300688160896,1.73821929564862,0.294163066528663,0.447111373595931,0.277512874402667,0.346385110697464,0.665831188798896,1.12636712038947,0.371331508322264,1.91674983343518,0.488477145852505,1.71239726360872,0.367536198052631
